method,dataset,seed,epoch,global_epoch,elapsed_time,soft_acc,discrete_acc,soft_loss,discrete_loss,native_acc,native_loss,selection_confidence,tau,block,block_elapsed_time
dlgn,parity8,0,21,21,1.5610392919916194,0.578125,0.515625,0.7628470659255981,192.26333618164062,0.578125,0.7628470659255981,0.2504444122314453,1.0,,
dlgn,parity8,0,22,22,1.593889815005241,0.40625,0.515625,1.0877801179885864,195.39915466308594,0.40625,1.0877801179885864,0.2504870295524597,1.0,,
dlgn,parity8,0,23,23,1.6257266729953699,0.390625,0.515625,0.7729870676994324,192.24166870117188,0.390625,0.7729870676994324,0.25052911043167114,1.0,,
dlgn,parity8,0,24,24,1.6574492740037385,0.390625,0.515625,0.9003347158432007,192.24166870117188,0.390625,0.9003347158432007,0.250573992729187,1.0,,
dlgn,parity8,0,25,25,1.6888321700098459,0.578125,0.515625,0.7747864723205566,192.24166870117188,0.578125,0.7747864723205566,0.2506127655506134,1.0,,
dlgn,parity8,0,26,26,1.7203481380129233,0.40625,0.5,1.115687608718872,182.83416748046875,0.40625,1.115687608718872,0.250657856464386,1.0,,
dlgn,parity8,0,27,27,1.7517195740074385,0.5,0.5,0.7787301540374756,182.83416748046875,0.5,0.7787301540374756,0.2506885230541229,1.0,,
dlgn,parity8,0,28,28,1.7831939840107225,0.40625,0.5,1.1726304292678833,178.15748596191406,0.40625,1.1726304292678833,0.25073468685150146,1.0,,
dlgn,parity8,0,29,29,1.8145601180149242,0.578125,0.5,0.8093718886375427,182.83416748046875,0.578125,0.8093718886375427,0.25076723098754883,1.0,,
dlgn,parity8,0,30,30,1.8465109659882728,0.40625,0.5,1.4741815328598022,178.15748596191406,0.40625,1.4741815328598022,0.250806987285614,1.0,,
dlgn,parity8,0,31,31,1.878034157998627,0.578125,0.5,0.86534184217453,182.83416748046875,0.578125,0.86534184217453,0.2508286237716675,1.0,,
dlgn,parity8,0,32,32,1.909471212013159,0.40625,0.5,1.4147018194198608,178.15748596191406,0.40625,1.4147018194198608,0.2508642375469208,1.0,,
dlgn,parity8,0,33,33,1.9409749410115182,0.59375,0.484375,0.9134378433227539,181.29331970214844,0.59375,0.9134378433227539,0.25088512897491455,1.0,,
dlgn,parity8,0,34,34,1.9720442550024018,0.40625,0.5,1.2578119039535522,178.15748596191406,0.40625,1.2578119039535522,0.250917911529541,1.0,,
dlgn,parity8,0,35,35,2.003111097001238,0.578125,0.484375,0.8744967579841614,181.29331970214844,0.578125,0.8744967579841614,0.2509309947490692,1.0,,
dlgn,parity8,0,36,36,2.034465678007109,0.40625,0.484375,1.1348212957382202,176.60581970214844,0.40625,1.1348212957382202,0.25095444917678833,1.0,,
dlgn,parity8,0,37,37,2.0665866819908842,0.546875,0.5,0.8320868015289307,195.3558349609375,0.546875,0.8320868015289307,0.2509703040122986,1.0,,
dlgn,parity8,0,38,38,2.098359427007381,0.40625,0.53125,1.1591616868972778,189.1058349609375,0.40625,1.1591616868972778,0.2509921193122864,1.0,,
dlgn,parity8,0,39,39,2.130328716011718,0.421875,0.515625,0.8155993819236755,192.24166870117188,0.421875,0.8155993819236755,0.2510049343109131,1.0,,
dlgn,parity8,0,40,40,2.161575284990249,0.265625,0.515625,0.8800580501556396,192.24166870117188,0.265625,0.8800580501556396,0.2510218620300293,1.0,,
dlgn,parity8,0,41,41,2.192621001013322,0.375,0.515625,0.8220999836921692,192.24166870117188,0.375,0.8220999836921692,0.25103792548179626,1.0,,
dlgn,parity8,0,42,42,2.2236348080041353,0.28125,0.515625,0.9068180918693542,176.6274871826172,0.28125,0.9068180918693542,0.25105661153793335,1.0,,
dlgn,parity8,0,43,43,2.2554918130044825,0.28125,0.5,0.8630003929138184,182.85581970214844,0.28125,0.8630003929138184,0.2510836124420166,1.0,,
dlgn,parity8,0,44,44,2.291680002992507,0.296875,0.5,0.8990592956542969,178.1791534423828,0.296875,0.8990592956542969,0.25111445784568787,1.0,,
dlgn,parity8,0,45,45,2.3233619400125463,0.515625,0.5,0.8329076170921326,178.1791534423828,0.515625,0.8329076170921326,0.2511458992958069,1.0,,
dlgn,parity8,0,46,46,2.3546970449970104,0.28125,0.5,0.8878564238548279,178.1791534423828,0.28125,0.8878564238548279,0.25117945671081543,1.0,,
dlgn,parity8,0,47,47,2.3865313100104686,0.484375,0.5,0.8175468444824219,178.1791534423828,0.484375,0.8175468444824219,0.2512141466140747,1.0,,
dlgn,parity8,0,48,48,2.4186604830028955,0.28125,0.5,0.8841835260391235,171.90750122070312,0.28125,0.8841835260391235,0.2512422204017639,1.0,,
dlgn,parity8,0,49,49,2.4502726639912,0.375,0.515625,0.9986483454704285,173.4808349609375,0.375,0.9986483454704285,0.2512788772583008,1.0,,
dlgn,parity8,0,50,50,2.4817781659949105,0.59375,0.46875,0.9832974672317505,179.74166870117188,0.59375,0.9832974672317505,0.2513161301612854,1.0,,
dlgn,parity8,0,51,51,2.5130940430099145,0.40625,0.515625,1.3417177200317383,173.4808349609375,0.40625,1.3417177200317383,0.2513708770275116,1.0,,
dlgn,parity8,0,52,52,2.544660190003924,0.296875,0.546875,0.8629972338676453,173.47000122070312,0.296875,0.8629972338676453,0.2514161467552185,1.0,,
dlgn,parity8,0,53,53,2.576133174006827,0.390625,0.53125,0.8308967351913452,176.58416748046875,0.390625,0.8308967351913452,0.251473069190979,1.0,,
dlgn,parity8,0,54,54,2.6073603729892056,0.296875,0.53125,0.8891646265983582,176.58416748046875,0.296875,0.8891646265983582,0.25153449177742004,1.0,,
dlgn,parity8,0,55,55,2.6430180619936436,0.40625,0.53125,1.0753061771392822,176.58416748046875,0.40625,1.0753061771392822,0.251593679189682,1.0,,
dlgn,parity8,0,56,56,2.6744548639981076,0.28125,0.515625,0.8840969800949097,178.14666748046875,0.28125,0.8840969800949097,0.25165194272994995,1.0,,
dlgn,parity8,0,57,57,2.7057978640077636,0.5,0.515625,0.8336338996887207,178.14666748046875,0.5,0.8336338996887207,0.25170695781707764,1.0,,
dlgn,parity8,0,58,58,2.7384935390145984,0.40625,0.5,1.3865350484848022,178.14666748046875,0.40625,1.3865350484848022,0.2517697811126709,1.0,,
dlgn,parity8,0,59,59,2.7702669040008914,0.59375,0.46875,0.9974309206008911,184.38583374023438,0.59375,0.9974309206008911,0.2518205940723419,1.0,,
dlgn,parity8,0,60,60,2.8026674360153265,0.40625,0.515625,1.155764102935791,176.58416748046875,0.40625,1.155764102935791,0.2518807053565979,1.0,,
dlgn,parity8,0,61,61,2.834783405996859,0.28125,0.515625,0.8543292284011841,176.58416748046875,0.28125,0.8543292284011841,0.2519236207008362,1.0,,
dlgn,parity8,0,62,62,2.8661441880103666,0.296875,0.515625,0.9920225143432617,176.58416748046875,0.296875,0.9920225143432617,0.2519714832305908,1.0,,
dlgn,parity8,0,63,63,2.8978182910068426,0.5,0.515625,0.8545704483985901,176.58416748046875,0.5,0.8545704483985901,0.25201311707496643,1.0,,
dlgn,parity8,0,64,64,2.929720415006159,0.28125,0.515625,0.9607605338096619,176.58416748046875,0.28125,0.9607605338096619,0.2520647346973419,1.0,,
dlgn,parity8,0,65,65,2.968572526006028,0.3125,0.515625,0.897612452507019,176.58416748046875,0.3125,0.897612452507019,0.25212007761001587,1.0,,
dlgn,parity8,0,66,66,3.000035128003219,0.40625,0.515625,1.1454659700393677,176.58416748046875,0.40625,1.1454659700393677,0.25217217206954956,1.0,,
dlgn,parity8,0,67,67,3.0311994689982384,0.40625,0.515625,1.275602102279663,176.58416748046875,0.40625,1.275602102279663,0.2522290050983429,1.0,,
dlgn,parity8,0,68,68,3.062295856012497,0.40625,0.53125,0.8556612133979797,170.34498596191406,0.40625,0.8556612133979797,0.2522837817668915,1.0,,
dlgn,parity8,0,69,69,3.093614762998186,0.40625,0.53125,1.158644199371338,170.34498596191406,0.40625,1.158644199371338,0.2523432970046997,1.0,,
dlgn,parity8,0,70,70,3.1247073620033916,0.265625,0.53125,1.0053297281265259,170.34498596191406,0.265625,1.0053297281265259,0.25239306688308716,1.0,,
dlgn,parity8,0,71,71,3.1557690699992236,0.265625,0.515625,0.9262964725494385,165.68997192382812,0.265625,0.9262964725494385,0.2524372339248657,1.0,,
dlgn,parity8,0,72,72,3.1877026509901043,0.296875,0.515625,0.8967881202697754,165.68997192382812,0.296875,0.8967881202697754,0.25248926877975464,1.0,,
dlgn,parity8,0,73,73,3.219839249009965,0.34375,0.515625,0.8728471994400024,168.77166748046875,0.34375,0.8728471994400024,0.25253504514694214,1.0,,
dlgn,parity8,0,74,74,3.252278980013216,0.234375,0.515625,0.9330801367759705,168.77166748046875,0.234375,0.9330801367759705,0.2525864243507385,1.0,,
dlgn,parity8,0,75,75,3.284121297998354,0.53125,0.515625,0.8884261250495911,168.77166748046875,0.53125,0.8884261250495911,0.2526460289955139,1.0,,
dlgn,parity8,0,76,76,3.3159074510040227,0.515625,0.515625,0.8880089521408081,168.77166748046875,0.515625,0.8880089521408081,0.2527061700820923,1.0,,
dlgn,parity8,0,77,77,3.347032883990323,0.40625,0.515625,1.1276822090148926,168.77166748046875,0.40625,1.1276822090148926,0.252761572599411,1.0,,
dlgn,parity8,0,78,78,3.3782950740132947,0.390625,0.515625,1.085118293762207,168.77166748046875,0.390625,1.085118293762207,0.2528144419193268,1.0,,
dlgn,parity8,0,79,79,3.4095146490144543,0.28125,0.5,1.0498695373535156,171.90750122070312,0.28125,1.0498695373535156,0.2528671622276306,1.0,,
dlgn,parity8,0,80,80,3.4413973670161795,0.234375,0.5,0.9507142305374146,171.90750122070312,0.234375,0.9507142305374146,0.25291961431503296,1.0,,
dlgn,parity8,0,81,81,3.472707431006711,0.421875,0.5,0.8824860453605652,171.90750122070312,0.421875,0.8824860453605652,0.2529696822166443,1.0,,
dlgn,parity8,0,82,82,3.503832054004306,0.265625,0.5,0.9326399564743042,171.90750122070312,0.265625,0.9326399564743042,0.25303009152412415,1.0,,
dlgn,parity8,0,83,83,3.535214219999034,0.40625,0.5,1.1085373163223267,171.90750122070312,0.40625,1.1085373163223267,0.25309228897094727,1.0,,
dlgn,parity8,0,84,84,3.5667393860057928,0.5625,0.5,0.9621476531028748,171.90750122070312,0.5625,0.9621476531028748,0.25315696001052856,1.0,,
dlgn,parity8,0,85,85,3.598124659009045,0.40625,0.5,1.2077654600143433,171.90750122070312,0.40625,1.2077654600143433,0.25322970747947693,1.0,,
dlgn,parity8,0,86,86,3.629541603004327,0.28125,0.5,0.9335553646087646,171.90750122070312,0.28125,0.9335553646087646,0.2533018887042999,1.0,,
dlgn,parity8,0,87,87,3.6608779199887067,0.328125,0.5,0.9137073755264282,171.90750122070312,0.328125,0.9137073755264282,0.25336331129074097,1.0,,
dlgn,parity8,0,88,88,3.692094861995429,0.40625,0.5,1.8099162578582764,171.90750122070312,0.40625,1.8099162578582764,0.253429651260376,1.0,,
dlgn,parity8,0,89,89,3.7233175369910896,0.59375,0.46875,1.3668558597564697,185.94833374023438,0.59375,1.3668558597564697,0.25349095463752747,1.0,,
dlgn,parity8,0,90,90,3.7602611030160915,0.40625,0.5,2.841384172439575,171.90750122070312,0.40625,2.841384172439575,0.25357380509376526,1.0,,
dlgn,parity8,0,91,91,3.7913466219906695,0.59375,0.484375,1.3084123134613037,176.58416748046875,0.59375,1.3084123134613037,0.25365403294563293,1.0,,
dlgn,parity8,0,92,92,3.8226498420117423,0.40625,0.5,2.0380702018737793,171.90750122070312,0.40625,2.0380702018737793,0.25376278162002563,1.0,,
dlgn,parity8,0,93,93,3.8539528349938337,0.59375,0.46875,1.1484034061431885,178.125,0.59375,1.1484034061431885,0.2538812458515167,1.0,,
dlgn,parity8,0,94,94,3.9034272849967238,0.40625,0.46875,1.7609272003173828,178.125,0.40625,1.7609272003173828,0.25401103496551514,1.0,,
dlgn,parity8,0,95,95,3.9518686789961066,0.59375,0.5,1.3530409336090088,192.20916748046875,0.59375,1.3530409336090088,0.2541436553001404,1.0,,
dlgn,parity8,0,96,96,3.984619819006184,0.40625,0.484375,2.4103031158447266,153.2008056640625,0.40625,2.4103031158447266,0.2542816400527954,1.0,,
dlgn,parity8,0,97,97,4.017376428004354,0.5625,0.5,1.110927939414978,192.22000122070312,0.5625,1.110927939414978,0.25442084670066833,1.0,,
dlgn,parity8,0,98,98,4.0500207990116905,0.40625,0.5,1.5462604761123657,179.73081970214844,0.40625,1.5462604761123657,0.2545524537563324,1.0,,
dlgn,parity8,0,99,99,4.082859410991659,0.5625,0.546875,1.1472761631011963,167.22000122070312,0.5625,1.1472761631011963,0.2546600103378296,1.0,,
dlgn,parity8,0,100,100,4.11558569301269,0.40625,0.53125,1.8404842615127563,176.6166534423828,0.40625,1.8404842615127563,0.2547570466995239,1.0,,
dlgn,parity8,0,101,101,4.148039482999593,0.546875,0.546875,1.099005103111267,162.53250122070312,0.546875,1.099005103111267,0.2548273503780365,1.0,,
dlgn,parity8,0,102,102,4.180769072991097,0.40625,0.53125,1.7141064405441284,176.6166534423828,0.40625,1.7141064405441284,0.2548833191394806,1.0,,
dlgn,parity8,0,103,103,4.213702125009149,0.4375,0.484375,1.0583155155181885,164.14913940429688,0.4375,1.0583155155181885,0.2549167275428772,1.0,,
dlgn,parity8,0,104,104,4.249533491994953,0.21875,0.484375,1.19115149974823,164.14913940429688,0.21875,1.19115149974823,0.2549334764480591,1.0,,
dlgn,parity8,0,105,105,4.283325030992273,0.328125,0.484375,1.0407651662826538,164.14913940429688,0.328125,1.0407651662826538,0.25494617223739624,1.0,,
dlgn,parity8,0,106,106,4.316664281010162,0.21875,0.5,1.1368149518966675,168.8258056640625,0.21875,1.1368149518966675,0.25495457649230957,1.0,,
dlgn,parity8,0,107,107,4.350319876015419,0.21875,0.5,1.1392488479614258,168.8258056640625,0.21875,1.1392488479614258,0.2549561858177185,1.0,,
dlgn,parity8,0,108,108,4.383456237992505,0.28125,0.5,1.0740127563476562,168.8258056640625,0.28125,1.0740127563476562,0.25493937730789185,1.0,,
dlgn,parity8,0,109,109,4.416635408997536,0.3125,0.5,1.0292855501174927,168.8258056640625,0.3125,1.0292855501174927,0.2549207806587219,1.0,,
dlgn,parity8,0,110,110,4.449671472015325,0.359375,0.5,1.0085269212722778,168.8258056640625,0.359375,1.0085269212722778,0.25489968061447144,1.0,,
dlgn,parity8,0,111,111,4.482465156994294,0.171875,0.5,1.1511448621749878,168.8258056640625,0.171875,1.1511448621749878,0.25486844778060913,1.0,,
dlgn,parity8,0,112,112,4.515459160989849,0.34375,0.46875,1.013630747795105,187.54331970214844,0.34375,1.013630747795105,0.2548394799232483,1.0,,
dlgn,parity8,0,113,113,4.548609919991577,0.3125,0.484375,1.0266270637512207,184.41831970214844,0.3125,1.0266270637512207,0.25482457876205444,1.0,,
dlgn,parity8,0,114,114,4.581802455999423,0.40625,0.5,1.6601312160491943,207.8558349609375,0.40625,1.6601312160491943,0.2548079192638397,1.0,,
dlgn,parity8,0,115,115,4.614251566003077,0.5625,0.484375,1.1362202167510986,185.98081970214844,0.5625,1.1362202167510986,0.2548011243343353,1.0,,
dlgn,parity8,0,116,116,4.646701933001168,0.34375,0.46875,1.2650792598724365,187.58665466308594,0.34375,1.2650792598724365,0.25482505559921265,1.0,,
dlgn,parity8,0,117,117,4.679586393991485,0.203125,0.453125,1.0993589162826538,172.0157928466797,0.203125,1.0993589162826538,0.2548544406890869,1.0,,
dlgn,parity8,0,118,118,4.712127022998175,0.421875,0.453125,1.0011935234069824,172.0157928466797,0.421875,1.0011935234069824,0.25489237904548645,1.0,,
dlgn,parity8,0,119,119,4.744421034993138,0.40625,0.453125,2.233372688293457,198.52413940429688,0.40625,2.233372688293457,0.2549368739128113,1.0,,
dlgn,parity8,0,120,120,4.776863537990721,0.59375,0.453125,1.3755781650543213,175.15162658691406,0.59375,1.3755781650543213,0.254977822303772,1.0,,
dlgn_anneal,parity8,0,1,1,0.03599748699343763,0.59375,0.484375,3.3227977752685547,190.69000244140625,0.59375,3.3227977752685547,0.25045421719551086,2.0,,
dlgn_anneal,parity8,0,2,2,0.07466803098213859,0.40625,0.515625,4.254865646362305,150.02166748046875,0.40625,4.254865646362305,0.25051766633987427,1.961673089081334,,
dlgn_anneal,parity8,0,3,3,0.11035940999863669,0.40625,0.5,4.7187066078186035,156.27166748046875,0.40625,4.7187066078186035,0.2504933476448059,1.9240806542129518,,
dlgn_anneal,parity8,0,4,4,0.1456322989834007,0.59375,0.5,0.9367079138755798,168.8041534423828,0.59375,0.9367079138755798,0.25041264295578003,1.8872086202957776,,
dlgn_anneal,parity8,0,5,5,0.1812825340020936,0.59375,0.5,1.804390788078308,161.00247192382812,0.59375,1.804390788078308,0.2503936290740967,1.8510431819582702,,
dlgn_anneal,parity8,0,6,6,0.2176188129815273,0.40625,0.515625,1.7766504287719727,154.70916748046875,0.40625,1.7766504287719727,0.25045061111450195,1.815570798387511,,
dlgn_anneal,parity8,0,7,7,0.25296539199189283,0.40625,0.515625,2.381169557571411,153.16831970214844,0.40625,2.381169557571411,0.25046098232269287,1.7807781882593463,,
dlgn_anneal,parity8,0,8,8,0.28853754498413764,0.59375,0.5,1.0933635234832764,190.64666748046875,0.59375,1.0933635234832764,0.2504251003265381,1.7466523247656867,,
dlgn_anneal,parity8,0,9,9,0.3244760929956101,0.59375,0.546875,1.0383152961730957,171.9183349609375,0.59375,1.0383152961730957,0.2504296898841858,1.713180430737099,,
dlgn_anneal,parity8,0,10,10,0.35981283397995867,0.40625,0.5625,1.9596288204193115,123.49165344238281,0.40625,1.9596288204193115,0.2504688501358032,1.6803499738588679,,
dlgn_anneal,parity8,0,11,11,0.39482687099371105,0.40625,0.59375,0.9144197702407837,129.75247192382812,0.40625,0.9144197702407837,0.2504594027996063,1.648148661978732,,
dlgn_anneal,parity8,0,12,12,0.430411348992493,0.59375,0.546875,1.2537375688552856,184.38583374023438,0.59375,1.2537375688552856,0.2504234313964844,1.6165644385045432,,
dlgn_anneal,parity8,0,13,13,0.46728811899083667,0.40625,0.578125,1.309394121170044,126.60581970214844,0.40625,1.309394121170044,0.25042083859443665,1.58558547789012,,
dlgn_anneal,parity8,0,14,14,0.5091743980010506,0.40625,0.578125,1.093332052230835,126.60581970214844,0.40625,1.093332052230835,0.2504018545150757,1.5552001812076075,,
dlgn_anneal,parity8,0,15,15,0.5455078019876964,0.59375,0.546875,1.0026131868362427,173.4808349609375,0.59375,1.0026131868362427,0.25038039684295654,1.5253971718046888,,
dlgn_anneal,parity8,0,16,16,0.5812710699974559,0.40625,0.5625,1.309997797012329,142.28497314453125,0.40625,1.309997797012329,0.2504011392593384,1.4961652910450172,,
dlgn_anneal,parity8,0,17,17,0.6166099969996139,0.40625,0.59375,0.7502123117446899,171.89666748046875,0.40625,0.7502123117446899,0.25040343403816223,1.467493594130276,,
dlgn_anneal,parity8,0,18,18,0.6526863489998505,0.59375,0.59375,0.7875703573226929,171.89666748046875,0.59375,0.7875703573226929,0.25040072202682495,1.439371346002304,,
dlgn_anneal,parity8,0,19,19,0.688201789977029,0.40625,0.59375,1.2844246625900269,171.89666748046875,0.40625,1.2844246625900269,0.2504100501537323,1.4117880173237487,,
dlgn_anneal,parity8,0,20,20,0.723421785980463,0.59375,0.59375,0.7845274806022644,171.89666748046875,0.59375,0.7845274806022644,0.2503933310508728,1.384733280535745,,
dlgn_anneal,parity8,0,21,21,0.7588148840004578,0.40625,0.59375,0.985063374042511,171.89666748046875,0.40625,0.985063374042511,0.25039035081863403,1.3581970059911423,,
dlgn_anneal,parity8,0,22,22,0.7936163639824372,0.578125,0.59375,0.7059879302978516,175.02166748046875,0.578125,0.7059879302978516,0.250365287065506,1.3321692581618316,,
dlgn_anneal,parity8,0,23,23,0.8287742599786725,0.40625,0.5625,0.9180729389190674,190.66831970214844,0.40625,0.9180729389190674,0.2503480613231659,1.3066402919187547,,
dlgn_anneal,parity8,0,24,24,0.8636447949975263,0.578125,0.5,0.7215389013290405,200.05416870117188,0.578125,0.7215389013290405,0.25033456087112427,1.2816005488831999,,
dlgn_anneal,parity8,0,25,25,0.8989911679818761,0.40625,0.484375,0.7383026480674744,207.84500122070312,0.40625,0.7383026480674744,0.2503319978713989,1.2570406538480199,,
dlgn_anneal,parity8,0,26,26,0.9345430260000285,0.390625,0.484375,0.8491571545600891,207.84500122070312,0.390625,0.8491571545600891,0.2503455877304077,1.2329514112674327,,
dlgn_anneal,parity8,0,27,27,0.9705149630026426,0.359375,0.484375,0.7592307925224304,207.84500122070312,0.359375,0.7592307925224304,0.2503431439399719,1.2093238018140875,,
dlgn_anneal,parity8,0,28,28,1.0059955089818686,0.375,0.484375,0.8812783360481262,207.84500122070312,0.375,0.8812783360481262,0.2503538131713867,1.186148979002112,,
dlgn_anneal,parity8,0,29,29,1.0412886729754973,0.28125,0.484375,0.8238832950592041,207.84500122070312,0.28125,0.8238832950592041,0.25034958124160767,1.1634182658748717,,
dlgn_anneal,parity8,0,30,30,1.0764021269860677,0.40625,0.5,1.0689454078674316,198.50250244140625,0.40625,1.0689454078674316,0.25034546852111816,1.1411231517562042,,
dlgn_anneal,parity8,0,31,31,1.1121682859957218,0.34375,0.5,0.9262511730194092,210.9808349609375,0.34375,0.9262511730194092,0.250348299741745,1.1192552890639105,,
dlgn_anneal,parity8,0,32,32,1.1476081179862376,0.34375,0.5,0.8162900805473328,210.9808349609375,0.34375,0.8162900805473328,0.2503634989261627,1.0978064901843114,,
dlgn_anneal,parity8,0,33,33,1.1832654439785983,0.3125,0.5,0.8844881653785706,198.50250244140625,0.3125,0.8844881653785706,0.25036466121673584,1.0767687244066977,,
dlgn_anneal,parity8,0,34,34,1.218464857985964,0.296875,0.578125,0.8705767393112183,170.3558349609375,0.296875,0.8705767393112183,0.25035423040390015,1.056134114916527,,
dlgn_anneal,parity8,0,35,35,1.2539701119821984,0.296875,0.484375,0.9299403429031372,192.19833374023438,0.296875,0.9299403429031372,0.2503587603569031,1.0358949358462424,,
dlgn_anneal,parity8,0,36,36,1.2888277570018545,0.3125,0.484375,1.017637014389038,192.19833374023438,0.3125,1.017637014389038,0.25036701560020447,1.0160436093826042,,
dlgn_anneal,parity8,0,37,37,1.3240779239858966,0.40625,0.46875,1.5073795318603516,189.08416748046875,0.40625,1.5073795318603516,0.2503882646560669,0.9965727029294608,,
dlgn_anneal,parity8,0,38,38,1.3593121109879576,0.40625,0.46875,1.4461854696273804,189.08416748046875,0.40625,1.4461854696273804,0.25042569637298584,0.977474926324885,,
dlgn_anneal,parity8,0,39,39,1.394635501987068,0.40625,0.5,1.334158182144165,195.32333374023438,0.40625,1.334158182144165,0.2504485845565796,0.9587431291116433,,
dlgn_anneal,parity8,0,40,40,1.4298706269764807,0.40625,0.5,1.3585084676742554,195.32333374023438,0.40625,1.3585084676742554,0.25045520067214966,0.9403702978599707,,
dlgn_anneal,parity8,0,41,41,1.4653673679858912,0.265625,0.5,0.9561999440193176,195.32333374023438,0.265625,0.9561999440193176,0.250464528799057,0.9223495535416515,,
dlgn_anneal,parity8,0,42,42,1.5002201049937867,0.5,0.5,0.9614747762680054,195.32333374023438,0.5,0.9614747762680054,0.25045937299728394,0.9046741489544204,,
dlgn_anneal,parity8,0,43,43,1.535457364981994,0.5625,0.515625,1.1150904893875122,179.77415466308594,0.5625,1.1150904893875122,0.25047770142555237,0.8873374661957224,,
dlgn_anneal,parity8,0,44,44,1.5704467099858448,0.5,0.546875,0.9948736429214478,173.52413940429688,0.5,0.9948736429214478,0.25049328804016113,0.8703330141848833,,
dlgn_anneal,parity8,0,45,45,1.622085563984001,0.5625,0.546875,1.261214256286621,173.52413940429688,0.5625,1.261214256286621,0.25051620602607727,0.8536544262327642,,
dlgn_anneal,parity8,0,46,46,1.6689181359834038,0.375,0.53125,1.050875186920166,168.8041534423828,0.375,1.050875186920166,0.2505316734313965,0.8372954576579903,,
dlgn_anneal,parity8,0,47,47,1.704265423992183,0.40625,0.53125,2.330221652984619,168.8041534423828,0.40625,2.330221652984619,0.2505629360675812,0.8212499834488596,,
dlgn_anneal,parity8,0,48,48,1.7403412379790097,0.34375,0.484375,1.1415541172027588,170.3774871826172,0.34375,1.1415541172027588,0.2506066858768463,0.8055119959700594,,
dlgn_anneal,parity8,0,49,49,1.7790314199810382,0.5,0.515625,1.2960381507873535,173.4808349609375,0.5,1.2960381507873535,0.2506486177444458,0.7900756027133288,,
dlgn_anneal,parity8,0,50,50,1.8145685229974333,0.546875,0.484375,1.4502906799316406,156.28250122070312,0.546875,1.4502906799316406,0.2507018446922302,0.7749350240912263,,
